"text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url","hashtags"
"RT @lelepons: âI have decided to stick to love. Hate is too great a burden to bear.â 

- Dr. Martin Luther King 

Happy #MLKDAY â¤â¦ ",747,FALSE,FALSE,821049523204227072,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",4,FALSE,"Chanandler Bong ",2586128527,"@justinbieber 11/09/2016 (16:44)",TRUE,"Tue Jun 24 17:46:50 +0000 2014",15368,455,3342,FALSE,"http://Instagram.com/vivianvasc","Queen V","Pacific Time (US & Canada)","pt",-28800,400,"Vivianvfv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/PRNAlert/status/821048682665668609","","MLKDAY"
"RT @HoustonRockets: His Dream Changed The World. Happy #MLK Day! https://t.co/BWxOo0x50w",219,FALSE,FALSE,821049523334250496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",9,FALSE,"Houston, TX",423863545,"Tomorrow's not promised. But make plans anyway.-Lin Manuel Miranda  UST'20",FALSE,"Tue Nov 29 01:21:19 +0000 2011",14674,720,80202,FALSE,NA,"Clare","Central Time (US & Canada)","en",-21600,848,"Claree326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLK"
"RT @Pharrell: Land where my fathers died, land of the Pilgrim's pride, #IHaveADream",250,FALSE,FALSE,821049523560534016,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",185,FALSE,"Berkeley, CA",15517162,"Head of Entertainment Talent (TV, film & digital creators) and Lifestyle partnerships for @Twitter. New East Bay-er. Real Housewives superfan.",TRUE,"Mon Jul 21 16:36:17 +0000 2008",42884,9742,33136,FALSE,NA,"Lara Cohen í ½í²í ¼í¿¼","Quito","en",-18000,1978,"Larakate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IHaveADream"
"#MLKDAY",0,FALSE,FALSE,821049523225108480,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"und",7,FALSE,"Chicago, IL",2924986407,"í ½í²í ¼í¿½https://t.co/QVs80wDcz4 #NavyRDie âï¸ IG: missdukes | Model | Brand Ambassador | Paralegal | ~just a Rose í ¼í¼¹ growing from Concrete | https://t.co/SPYv3kzH5K",TRUE,"Tue Dec 16 13:58:02 +0000 2014",4981,148,600,FALSE,"http://meghanthemodel.wordpress.com","Meghan í ¾íµ",NA,"en",NA,134,"_missdukes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @DleeWill: ""I haven't lost faith. Because the arc of the moral universe is long, but it bends towards justice."" -MLK #MLKDAYâ¦ ",208,FALSE,FALSE,821049523728486400,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",0,FALSE,NA,1525511546,"I'm a happy camper (:",TRUE,"Mon Jun 17 18:13:47 +0000 2013",6694,1036,9489,FALSE,NA,"Jess","Pacific Time (US & Canada)","en",-28800,674,"jmancillaz_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.nytimes.com/2017/01/16/us/politics/noor-salman-arrested-orlando-shooting-omar-mateen.html","","MLKDAY"
"RT @LibyaLiberty: If nothing else, this election has been a somber reminder that #MLKDAY isn't a nod to history. It's a reminder for the agâ¦",401,FALSE,FALSE,821049523778834432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",7,FALSE,"southern ontario",32866807,"anishinabe kwe, lawyer, mom, acceptance, try to do the right thing on this wonderful journey!",FALSE,"Sat Apr 18 12:24:33 +0000 2009",2081,68,438,FALSE,NA,"Arlene Marie",NA,"en",NA,274,"southerntb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @MuhammadAli: ""Our lives begin to end the day we become silent about things that matter."" - Martin Luther King, Jr.Â #MLKDay https://t.coâ¦",1162,FALSE,FALSE,821049523908841472,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",1,FALSE,"loveland",774654762033831936,"glowing, gleaming & glimmering",FALSE,"Sat Sep 10 17:04:22 +0000 2016",1218,131,238,FALSE,NA,"clinquant.",NA,"en",NA,330,"softrosequartz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDay"
"RT @PopCrave: Honoring the legacy of Martin Luther King Jr. on this #MLKDAY. An International treasure who impacted our nation imâ¦ ",329,FALSE,FALSE,821049522948341760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",7,FALSE,"kaca / outsiders stan",2341417118,"davina claire, you're the best thing about being alive",TRUE,"Thu Feb 13 05:02:44 +0000 2014",37338,1296,23163,FALSE,NA,"dallas winston","Atlantic Time (Canada)","en",-14400,27,"omjari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.bloomberg.com/politics/articles/2017-01-15/trump-calls-nato-obsolete-and-dismisses-eu-in-german-interview","","MLKDAY"
"RT @TroyTrojansFB: Our team field trip ended today with a walk across the Edmund Pettus Bridge in Selma. #MLKDay https://t.co/xvfXMP7Dwg",8,FALSE,FALSE,821049523669782528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",232,FALSE,"Troy, Alabama",29622984,"Husband, Father, Troy University Football Head Coach #RebuildTheWall http://Instagram.com/coachbrowntroy/ Snapchat: CoachBrownTroy",FALSE,"Wed Apr 08 02:56:38 +0000 2009",1120,23785,2557,FALSE,"http://TroyTrojans.com","Neal Brown","Eastern Time (US & Canada)","en",-18000,437,"CoachBrownTROY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDay"
"""The time is always right to do what is right!"" #MLKDAY https://t.co/GSSefJfN8D",0,FALSE,FALSE,821049521862049792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",287,FALSE,"1141 S. Jefferson St. Chicago,",21119636,"The best deli in Chicago. We have been serving sandwiches, beef stew, and potato pancakes for Chicago's politicians, celebrities and everyday people since 1942.",TRUE,"Tue Feb 17 19:20:25 +0000 2009",3228,4529,2862,FALSE,"http://www.mannysdeli.com/","Manny's Deli","Central Time (US & Canada)","en",-21600,2954,"mannysdeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @LoniLove: Dr. Martin Luther King Jr.'s Last Speech.
""I've Been To The Mountaintop.""
April 3, 1968.
#MLKDayÂ  https://t.co/cAuEQe9B6L",622,FALSE,FALSE,821049524357566464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",21,FALSE,NA,3308336085,"Dir. of Advertising & Marketing for the Kansas City Royals. Jayhawk alum. Lover of sports, music, comedy, tv, movies, beer, sneakers. Tweets are my own.",TRUE,"Thu Jun 04 16:47:12 +0000 2015",3155,428,5241,FALSE,NA,"Brad Zollars","Central Time (US & Canada)","en",-21600,567,"BDZRoyals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDay"
"RT @desusnice: arresting taxstone on mlk day is part of cointelpro #staywoke",640,FALSE,FALSE,821049524756115456,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",20,FALSE,"Tulsa, OK â Marshall, MO",255346831,"Part time philanthropist, full time baller MVC Wrestling",TRUE,"Mon Feb 21 04:59:50 +0000 2011",84018,1643,60411,FALSE,"http://swag.gov","One Armed Hypebeast","Central Time (US & Canada)","en",-21600,487,"_DirtyWhiteBoy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"staywoke"
"RT @alphabetsuccess: Faith is taking the first step even when you don't see the whole staircase. - Martin Luther King, Jr #quote  #MLKDAY hâ¦",20,FALSE,FALSE,821049524760223744,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",14,FALSE,"Nairobi, Kenya",198810745,"Music & Me = Unstoppable|| IG @deejay_b.i.g || Facebook Deejay B.I.G ||  Bookings; 0723381111 or deejaybigkenya@gmail.com",TRUE,"Tue Oct 05 09:24:10 +0000 2010",4049,2405,3133,FALSE,NA,"B.I.Gâ¢","Nairobi","en",10800,1224,"DeejayBIGKenya",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"quote MLKDAY"
"The latest The Tim Moore Daily! https://t.co/UsXP9tqMrp #wef17 #mlkday",0,FALSE,FALSE,821049524483457024,NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",52,FALSE,"Louisville KY",14064786,"Understanding the future to find solutions that work in a dynamic world. Tim Moore",FALSE,"Sat Mar 01 13:23:54 +0000 2008",15221,400,30,FALSE,"http://tpmoore.squarespace.com/","Tim Moore","Eastern Time (US & Canada)","en",-18000,171,"Sundance09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://www.rolltide.com/news/2017/1/16/general-greg-byrne-to-be-named-alabamas-new-athletic-director.aspx","https://t.co/UsXP9tqMrp","wef17 mlkday"
"RT @SenSanders: While it's easy for politicians to say nice things about Dr. King, at the same time they are suppressing the vote. #MLKDAY",1561,FALSE,FALSE,821049524906958848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",6,FALSE,NA,17851741,"Film / Comics / Biased LA Clippers & KU Basketball fan",TRUE,"Wed Dec 03 22:42:40 +0000 2008",2542,104,656,FALSE,NA,"tyles","Pacific Time (US & Canada)","en",-28800,419,"tyles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @wikileaks: In honor of #MLKDAY, here's the 17,000 page FBI file and the assassination trial transcript: https://t.co/5z2ZeY5IEI
https:/â¦",871,FALSE,FALSE,821049525095673856,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",2,FALSE,"Somewhere over the Rainbow",2465050130,"Truth, the Whole Truth & nothing but the Truth is the pathway to Freedom and Peace. google LIESâ find truth via @ixquick & @duckduckgo search engines. áO áªIáTá!",FALSE,"Sat Apr 26 19:43:05 +0000 2014",45339,564,1710,FALSE,NA,"Êá´ÊÉ´Éªá´ 4 á´á´á´á´á´Êá´á´Ê","Pacific Time (US & Canada)","en",-28800,320,"MysticPhoeniix",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://on.mtv.com/17YMJ2U","https://t.co/5z2ZeY5IEI","MLKDAY"
"RT @tonightstealer: he is to cute for this world
i just love him
#CaratSelcaDay https://t.co/34y3KBSBx3",3,FALSE,FALSE,821049524705783808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",8,FALSE,"411,2 km",2848033690,"you say legend i say exo                                           cÃ¸cÃ¸                                                         chenli otp",FALSE,"Tue Oct 28 10:44:55 +0000 2014",12391,228,4749,FALSE,"https://curiouscat.me/alicekjd","alice â¢ joo young","Pacific Time (US & Canada)","fr",-28800,348,"sweetkjd_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CaratSelcaDay"
"RT @DleeWill: ""I haven't lost faith. Because the arc of the moral universe is long, but it bends towards justice."" -MLK #MLKDAYâ¦ ",209,FALSE,FALSE,821049525011939328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",18,FALSE,NA,762581701478477824,"Ð¯ Ð·Ð°Ð¼ÑÐ¶ÐµÐ¼. Ð»ÑÐ±Ð»Ñ ÑÐ¾ÑÐ¾ÑÐµÑÑÐ¸Ð¸ Ð²ÐµÑÐµÑÐ¸Ð½ÐºÐ¸ Ð¶Ð¸Ð²Ð¾ÑÐ½ÑÑ(Ð´Ð¾Ð¼Ð° Ñ Ð¼ÐµÐ½Ñ ÐºÐ¾ÑÐºÐ°. ÑÐ¾Ð±Ð°ÐºÐ¸ Ð¸ ÑÐµÑÐµÐ¿Ð°ÑÐ°).ÐÑÐ±Ð» Ð±Ð³Ð³Ð¸, Ð´Ð¾Ð²Ð¾Ð»ÑÐ½Ð¾ ÑÐ°ÑÑÐµÐ½ÑÐºÐ¾ ÑÐ¸Ð¶Ñ Ð² ÑÐµÑÐ¸.",FALSE,"Mon Aug 08 09:30:20 +0000 2016",2970,19,1422,FALSE,NA,"Renita Hyatt",NA,"en",NA,167,"RenitaHyatt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/brendannyhan/status/821014919386689537","","MLKDAY"
"RT @SunannaC: Lots going on for youth on #MLKDay at @assemblepgh &amp; @KSTheater! #RemakeLearning #screenprinting #science #makeredâ¦ ",3,FALSE,FALSE,821049524122697728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",35,FALSE,"Going to see ë°©íìëë¨ ",2314705418,"A lover of pop/rnb groups, trying to balance adulting with fan-girling. 

Artist, Introvert, maladaptive daydreamer.",FALSE,"Tue Jan 28 02:26:18 +0000 2014",31225,522,74624,FALSE,"http://www.lostandopinionated.com/","Tropical Heaven",NA,"en",NA,554,"cindyrenee4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://on.inc.com/2jMNvKH","","MLKDay RemakeLearning screenprinting science makered"
"#MLKDAY",0,FALSE,FALSE,821049525221593088,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"und",3,FALSE,"Levittown, NY",266913451,NA,FALSE,"Wed Mar 16 01:15:05 +0000 2011",951,44,249,FALSE,NA,"Philip Hoch","Quito","en",-18000,199,"hochamoon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"""Our lives begin to end the day we become silent about things that matter."" - Martin Luther King, Jr. #MLKDay https://t.co/psMpYd0f9T",0,FALSE,FALSE,821049523938140160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",0,FALSE,NA,371502509,NA,FALSE,"Sun Sep 11 00:14:26 +0000 2011",477,38,253,FALSE,NA,"Obie Okolocha",NA,"en",NA,199,"theo0210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDay"
"juaN eres un anormal profundo

#CaratSelcaDay #bienvenuecheznous #GrandFroid #ecnEHESS #4mariagespour1lunedemiel #BlueMonday",0,FALSE,FALSE,821049525603340288,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"es",0,FALSE,NA,800404251956551680,NA,FALSE,"Sun Nov 20 18:23:39 +0000 2016",88727,32,0,FALSE,NA,"toalla_ewoks",NA,"en-gb",NA,0,"toalla_ewoks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CaratSelcaDay bienvenuecheznous GrandFroid ecnEHESS 4mariagespour1lunedemiel BlueMonday"
"#HappyBirthdayAaliyah https://t.co/3Lh03rwq6a",0,FALSE,FALSE,821049522243731456,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"und",0,FALSE,NA,591391430,"God above allí ½í± | Gtown | Cheerí ¼í¾ |",FALSE,"Sun May 27 01:03:56 +0000 2012",793,322,243,FALSE,NA,"Ashayla",NA,"en",NA,310,"Ashayla_Mariah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HappyBirthdayAaliyah"
"RT @SenSanders: While it's easy for politicians to say nice things about Dr. King, at the same time they are suppressing the vote. #MLKDAY",1562,FALSE,FALSE,821049525368422400,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",0,FALSE,NA,1491038586,"Seriously?",FALSE,"Fri Jun 07 18:52:26 +0000 2013",651,18,14,FALSE,"http://www.alan-taylor.org","Alan Taylor","Eastern Time (US & Canada)","en",-18000,62,"southisnorth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @gailjoyc: @TheView I was not prepared- my heart í ½í² for these students. Need more shows like this! #whatmatters #bullying @sunny @clayaikâ¦",14,FALSE,FALSE,821049526018592768,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",FALSE,"Mon Jan 16 17:40:36 +0000 2017",NA,NA,"en",206,FALSE,"Austin, TX",260613788,"Solid Liberal (with 14% of US) trying to do positive things in the world.  It takes a community to raise a child and it takes ALTRUISM to raise a community!",FALSE,"Fri Mar 04 06:41:06 +0000 2011",71218,2172,62848,FALSE,NA,"Tom Blue","Central Time (US & Canada)","en",-21600,1913,"lovemrpibb2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whatmatters bullying"
"One of my favorite quotes. Happy #MLKDay í ¼í·ºí ¼í·¸â¤ï¸ https://t.co/ylUFOUNPXh",0,FALSE,FALSE,821049525615742976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"en",18,FALSE,"Kansas | California",19978554,"Sprinkle kindness like confetti â¨í ½í² @bullsacramento @1021thebull @iHeartRadio",TRUE,"Tue Feb 03 15:47:23 +0000 2009",4755,1198,1030,FALSE,"http://Instagram.com/iHearMichelle","Michelle Buckles","Mountain Time (US & Canada)","en",-25200,1585,"iHearMichelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDay"
"#GIFtparty #HappyBirthdayAaliyah https://t.co/bbBq3Kra15 https://t.co/Ug10XtOHmP",0,FALSE,FALSE,821049523996938240,NA,"<a href=""http://www.DarlDenis.com"" rel=""nofollow"">Darl Denis</a>",FALSE,"Mon Jan 16 17:40:35 +0000 2017",NA,NA,"und",0,FALSE,NA,805747563366350848,NA,FALSE,"Mon Dec 05 12:16:03 +0000 2016",5758,172,4,FALSE,NA,"Darl Denis",NA,"en",NA,745,"darl_denis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/Kasparov63/status/820768543042060288","https://t.co/bbBq3Kra15","GIFtparty HappyBirthdayAaliyah"
"RT @lelepons: âI have decided to stick to love. Hate is too great a burden to bear.â 

- Dr. Martin Luther King 

Happy #MLKDAY â¤â¦ ",748,FALSE,FALSE,821049526194733056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:36 +0000 2017",NA,NA,"en",0,FALSE,"SÃ£o Vicente, Brasil",777625193334378496,"my love â¤ @justinbieber",FALSE,"Sun Sep 18 21:47:48 +0000 2016",2791,383,4567,FALSE,"https://www.facebook.com/profile.php?id=100009865488844","JULIA",NA,"pt",NA,764,"osbourne_julia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/821049628141334528","","MLKDAY"
"RT @MarkRuffalo: #MLKJr on peaceful disobedience. Now is the time to stand up and be inspired. #MLKDAY https://t.co/pJve8upRfj",819,FALSE,FALSE,821049526320394240,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FALSE,"Mon Jan 16 17:40:36 +0000 2017",NA,NA,"en",129,FALSE,"Los Angeles, CA",49364315,"With #indiefilms #moviereviews #risingstars #newfaces #acting #documentary #filmmaking - YouTube: https://www.youtube.com/user/BraveNewHollywood",TRUE,"Sun Jun 21 17:04:43 +0000 2009",19634,3338,6581,FALSE,"https://www.youtube.com/user/BraveNewHollywood","Brave New Hollywood","Pacific Time (US & Canada)","en",-28800,2992,"BraveNewHWD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKJr MLKDAY"
"RT @stevesilberman: Martin Luther King reading Gandhi. #MLKDAY https://t.co/VCqePo1Y26",236,FALSE,FALSE,821049526299435008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:36 +0000 2017",NA,NA,"en",6287,FALSE,"New York, NY",39588492,"Photographer. Director. Author. http://blog.joemcnally.com @NikonUSA Ambassador",TRUE,"Tue May 12 20:32:10 +0000 2009",6966,253049,113,FALSE,"http://www.joemcnally.com","joe mcnally","Eastern Time (US & Canada)","en",-18000,1200,"JoeMcNallyPhoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @BerniceKing: Happy birthday dad, I miss you! #MLK https://t.co/VnOKRFsSBE",36048,FALSE,FALSE,821049526542802944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:36 +0000 2017",NA,NA,"en",3,FALSE,NA,983541703,"Dad, husband, and 44th President of the United States.",TRUE,"Sat Dec 01 23:36:53 +0000 2012",9432,387,54704,FALSE,NA,"dogs","Eastern Time (US & Canada)","en",-18000,648,"gracebohlen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLK"
"RT @DubDapper: Happy #MLKDay thank you for your sacrifice Dr.King í ½í¹í ¼í¿¾",1,FALSE,FALSE,821049526790356992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:36 +0000 2017",NA,NA,"en",0,FALSE,"Inkster, MI",729043735703650304,"RIP DADDY",TRUE,"Sat May 07 20:22:26 +0000 2016",457,478,734,FALSE,NA,"Famous.butter_cupzz",NA,"en",NA,1320,"butter_cupzz_",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDay"
"RT @SenSanders: While it's easy for politicians to say nice things about Dr. King, at the same time they are suppressing the vote. #MLKDAY",1564,FALSE,FALSE,821049527482384384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Mon Jan 16 17:40:36 +0000 2017",NA,NA,"en",11,FALSE,NA,25379347,NA,FALSE,"Thu Mar 19 20:35:53 +0000 2009",4146,207,5764,FALSE,NA,"Sheryl Wrobleski","Eastern Time (US & Canada)","en",-18000,840,"Swrobles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MLKDAY"
"RT @beyxalex: gone but not forgotten #HappyBirthdayAaliyah https://t.co/AnksuJbejT",256,FALSE,FALSE,821049527784259584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Mon Jan 16 17:40:36 +0000 2017",NA,NA,"en",12,FALSE,"Bay Areaaa",334134837,"Tays world í ¼í¼â¤",TRUE,"Tue Jul 12 16:43:42 +0000 2011",9447,1027,8711,FALSE,NA,"a","Pacific Time (US & Canada)","en",-28800,359,"YourGirlAaliyah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HappyBirthdayAaliyah"
